id,lga_id,ward_name
1184,96,Zumbul/Lukshi
1185,96,Durr
1186,96,Baraza
1187,96,Bununu South
1188,96,Wandi
1189,96,Dott
1190,96,Bundot
1191,96,Bununu Central
1192,97,Tarmasuwa
1193,97,Raga
1194,97,Zindi
1195,97,Udubo
1196,97,Gadiya
1197,97,Kafin  Romi
1198,97,Gamawa
1199,97,Kubdiya
1200,97,Alagarno/Jadori
1201,97,Tumbi
1202,97,Gololo
1203,98,Ganjuwa
1204,98,Kubi East
1205,98,Gungura
1206,98,Kariya
1207,98,Kafin Madaki
1208,98,Nasarawa South
1209,98,Yali
1210,98,Miya West
1211,98,Kubi West
1212,98,Nasarawa North
1213,98,Miya East
1214,99,Chinkani
1215,99,Doguwa Central
1216,99,Giade
1217,99,Doguwa  South
1218,99,Sabon Sara
1219,99,"Uzum ""A"""
1220,99,"Uzum ""B"""
1221,99,Zabi
1222,99,Zirrami
1223,99,Isawa
1224,100,Bambal
1225,100,Abdallawa/Magarya
1226,100,Gwarai
1227,100,Buzawa
1228,100,Bilkicheri
1229,100,Mashema
1230,100,Itas
1231,100,Zubuki
1232,100,Gadau
1233,100,Kashuri
1234,101,Hanafari
1235,101,Jurara
1236,101,"Dogon jeji ""B"""
1237,101,"Jama'are ""C"""
1238,101,"Jama'are ""A"""
1239,101,"Jama'are ""D"""
1240,101,"Jama'are ""B"""
1241,101,Galdimari
1242,102,Ragwam/Magonshi
1243,102,Buskuri
1244,102,Madara
1245,102,Bulkachuwa/Dagaro
1246,102,Yayu
1247,102,Madachi/Gangai
1248,102,Chinade
1249,102,Gambaki/Bidir
1250,102,Tsakuwa Kofar Gabas/ Kofar Kuka
1251,102,Nasarawa Bakin Kasuwa
1252,102,Madangala
1253,103,Bara
1254,103,Kirfi
1255,103,Badara
1256,103,"Beni ""B"""
1257,103,Shango
1258,103,Wanka
1259,103,"Beni ""A"""
1260,103,Tubule
1261,103,Dewu Central
1262,103,Dewu East
1263,104,Beti
1264,104,Zadawa
1265,104,Jarkasa
1266,104,Tofu
1267,104,Sirko
1268,104,Kukadi/Gundari
1269,104,Hardawa
1270,104,Gwaram
1271,104,Ajilin/Gugulin
1272,104,Sarma/Akuyam
1273,105,Bashe
1274,105,Burra/Kyata
1275,105,Kurmi
1276,105,Sama
1277,105,Balma
1278,105,Dingis
1279,105,Kudu / Yamma
1280,105,Jangu
1281,105,Ningi
1282,105,Tiffi / Guda
1283,105,Nasaru
1284,106,Bukul/Bangire
1285,106,Tsafi
1286,106,Tumfafi
1287,106,Kilbori
1288,106,Shira
1289,106,Faggo
1290,106,Zubo
1291,106,Beli/Gagidaba
1292,106,Andubun
1293,106,Sambuwal
1294,106,Disina
1295,107,Tapshin
1296,107,"Kardam ""B"""
1297,107,"Kardam ""A"""
1298,107,Lere North
1299,107,Lere South
1300,107,Wai
1301,107,Dull
1302,107,Bula
1303,107,Ball
1304,107,Dajin
1305,107,Bununu
1306,108,Tama
1307,108,Rahama
1308,108,Zalau / Rishi
1309,108,Lame
1310,108,Wonu
1311,108,Tilden Fulani
1312,108,Toro / Tulai
1313,108,Ribina
1314,108,Mara / Palama
1315,108,Rauta / Geji
1316,108,Jama'a / Zaranda
1317,109,Tudun Wada West
1318,109,Tudun Wada East
1319,109,Baima  South/East
1320,109,Dagu West
1321,109,Dagu East
1322,109,Gabanga
1323,109,Ranga
1324,109,Katanga
1325,109,Tiyin
1326,109,Baima North / West
1327,110,Bursali
1328,110,Mainako
1329,110,Maiwa
1330,110,Katagum
1331,110,Tashena / Gadai
1332,110,Murmur North
1333,110,Makawa
1334,110,Sakwa
1335,110,Murmur  South
1336,110,Alangawari / Kafin / Larabawa
1337,110,Gumai
1338,112,Eduwini I
1339,112,Eduwini II
1340,112,Oporomor V
1341,112,Oporomor IV
1342,112,Oporomor III
1343,112,Oporomor II
1344,112,Oporomor I
1345,112,Tarakiri
1346,112,Oyiakiri IV
1347,112,Oyiakiri I
1348,112,Oyiakiri II
1349,112,Oyiakiri III
1350,111,Sangana
1351,111,Minibie
1352,111,Cafe Farmosa
1353,111,Konsho
1354,111,Os-Inibiri
1355,111,Brass ward II
1356,111,Odioma/Diema
1357,111,Brass I
1358,111,Ewoama/Fantuo
1359,111,Okpoama
1360,113,Igbedi
1361,113,Opokuma South
1362,113,Opokuma North
1363,113,Kaiama
1364,113,Kaiama/Olobiri
1365,113,Sampou/Kalama
1366,113,Odi (Central) II
1367,113,Odi (North) I
1368,113,Odi (South) III
1369,113,Seibokorogha (Sabagreia) I
1370,113,Okoloba (Sabagreia) II
1371,115,Okodi
1372,115,Opume
1373,115,Otuokpoti
1374,115,Otakeme
1375,115,Kolo
1376,115,Imiringi
1377,115,Emeyal
1378,115,Otuasega
1379,116,Ossiama
1380,116,Toru-Ebeni
1381,116,Agoro
1382,116,Ofoni I
1383,116,Ofoni II
1384,116,Angalabiri
1385,116,Adagbabiri
1386,116,Ebedebiri
1387,116,Sagbama
1388,116,Odoni
1389,116,Agbere
1390,116,Trofani
1391,116,Osekwenike
1392,116,Asamabiri
1393,117,Foropa
1394,117,Amassoma II
1395,117,Amassoma III
1396,117,Amassoma I
1397,117,Olodiama II
1398,117,Otuan
1399,117,Oporoma II
1400,117,Oporoma I
1401,117,Olodiama I
1402,117,East Bomo I
1403,117,East Bomo II
1404,117,Central Bomo I
1405,117,Central Bomo II
1406,117,West Bomo
1407,117,Apoi
1408,117,Koluama
1409,117,Ukubie
1410,114,Okoroma I
1411,114,Okoroma II
1412,114,Igbeta-Ewoama/Fantuo
1413,114,Ogbolomabiri II
1414,114,Ogbolomabiri III
1415,114,Ogbolomabiri I
1416,114,Bassambiri I
1417,114,Bassambiri III
1418,114,Bassambiri II
1419,114,Mini
1420,114,Ikensi
1421,114,Bassambiri IV
1422,114,Oluasiri
1423,118,Attissa III
1424,118,Attissa I
1425,118,Epie II
1426,118,Epie III
1427,118,Epie I
1428,118,Ekpetiama I
1429,118,Ekpetiama II
1430,118,Attissa II
1431,118,Gbarain III
1432,118,Gbarain I
1433,118,Gbarain II
1434,118,Biseni I
1435,118,Biseni II
1436,118,Okordia
1437,118,Zarama
1438,115,Oloibiri
1439,115,Anyama
1440,115,Ologi
1441,115,Otuabula
1442,115,Ogbia
1443,121,Akoge/Ogbilolo
1444,121,Apa
1445,121,Ulayi
1446,121,Ijigban
1447,121,Ekile
1448,121,Igumale I
1449,121,Igumale II
1450,121,Ogege
1451,121,Ukwonyo
1452,121,Royongo
1453,119,Usha
1454,119,Obagaji
1455,119,Egba
1456,119,Okokolo
1457,119,Odugbeho
1458,119,Ogbaulu
1459,119,Oshigbudu
1460,119,Enungba
1461,119,Ogwule-Kaduna
1462,119,Ogwule Ogbaulu
1463,120,Akpete/Ojantelle
1464,120,Igoro
1465,120,Ugbokpo
1466,120,Ikobi
1467,120,Edikwu II
1468,120,Ofoke
1469,120,Edikwu I
1470,120,Auke
1471,120,Oba
1472,120,Igah-Okpaya
1473,120,Oiji
1474,122,Mbaya
1475,122,Mbaapen
1476,122,Binev
1477,122,Mbaatirkyaa
1478,122,Mbaikyongo/Nyifon
1479,122,Mbakyaan
1480,122,Mbayaka
1481,122,Shorov
1482,122,Mbaityough
1483,122,Mbaazagee
1484,122,Mbaade
1485,122,Etulo
1486,122,Mbaakura
1487,123,Mbadim
1488,123,Mbaanku
1489,123,Mbakwen
1490,123,Mbadam
1491,123,Mbaa Varakaa
1492,123,Mbatan
1493,123,Mbatser
1494,123,Mbatyu
1495,123,Ukpekpe
1496,123,Yandev North
1497,123,Yandev South
1498,123,Igyorov
1499,123,Mbakper
1500,123,Gboko North West
1501,123,Gboko East
1502,123,Gbk/Central Market
1503,123,Gboko South
1504,124,Abinsi
1505,124,Kaambe
1506,124,Saghev
1507,124,Mbabai
1508,124,Mbadwem
1509,124,Mbawa
1510,124,Mbayer/Yandev
1511,124,Nyiev
1512,124,Nzorov
1513,124,Uvir
1514,125,Mbaiase
1515,125,Akpach'ayi
1516,125,Mbaikyaan
1517,125,Ikyogbajir
1518,125,Mbayom
1519,125,Ugee
1520,125,Ikyonov
1521,125,Aliade Town
1522,125,Mbabur
1523,125,Mbasombo
1524,125,Mbalom
1525,125,Mbaikyu
1526,125,Shough
1527,125,Gbemacha
1528,126,Avihijime
1529,126,Tijime
1530,126,Isambe/Mbasev
1531,126,Sengev/Yengev
1532,126,Merkyen
1533,126,Ikyaghev
1534,126,Sagher/Ukusu
1535,126,Mbanyamshi
1536,126,Ityoughatee/Injaha
1537,126,Mbapa
1538,126,Mbabuande
1539,126,Mbachohon
1540,126,Gbaange/Tongov
1541,126,Gaambe - Ushin
1542,126,Sengev
1543,127,Mbajir
1544,127,Mbatula/Mberev
1545,127,Mbayongo
1546,127,Yooyo
1547,127,Michihe
1548,127,Katsina-ala Town
1549,127,Ikurav Tiev II
1550,127,Ikurav Tiev I
1551,127,Iwar(Tongov I)
1552,127,Mbacher
1553,127,Utange
1554,127,Tiir(Tongov II)
1555,128,Mbayegh/Mbaikyer
1556,128,Mbake
1557,128,Mbawar
1558,128,Mbatsen
1559,128,Mbanor
1560,128,Mbavoa
1561,128,Tse-Agberagba
1562,128,Ikyurav/Mbatwer
1563,128,Mbagusa/mbatser
1564,128,Mbaiwarnyam
1565,128,Mbaikyase
1566,130,Tombo
1567,130,Mbagber
1568,130,Ukembergya/Iswarev
1569,130,Mbavuur
1570,130,Turan
1571,130,Nenzev
1572,130,Mbayam
1573,130,Mbadyul
1574,130,Mbater
1575,130,Yonov
1576,131,Mbalagh
1577,131,Agan
1578,131,North Bank I
1579,131,North Bank II
1580,131,Fildi
1581,131,Wailomayo
1582,131,Clerks/Market
1583,131,Central/South Mission
1584,131,Ankpa/Wadata
1585,131,Bar
1586,131,Modern Market
1587,132,Ogore
1588,132,Obeko
1589,132,Adiko
1590,132,Ikwokwu
1591,132,Odiapa
1592,132,Itogo
1593,132,Irabi
1594,132,Okwutungbe
1595,132,Obarike
1596,132,Okpokwu
1597,132,Adum West
1598,132,Orihi
1599,133,Ehaje II
1600,133,Ehaje I
1601,133,Orokam I
1602,133,Orokam II
1603,133,Orokam III
1604,133,Ai-Oono III
1605,133,Ai-Oono I
1606,133,Ai-Oodo II
1607,133,Ai-oono II
1608,133,Olachagbaha
1609,133,Ai-Oodo I
1610,133,Itabono I
1611,133,Itabono II
1612,135,Oboru/Oye
1613,135,Owo
1614,135,Adokpa
1615,135,Okpokpo
1616,135,Okwudu
1617,135,Idelle
1618,135,Ainu
1619,135,Iyeche
1620,135,Oju
1621,135,Ibilla
1622,135,Ukpa/Ainu Ette
1623,134,Ochobo
1624,134,Oglewu Ehaje
1625,134,Oglewu Icho
1626,134,Awume Ehaje
1627,134,Agadagba
1628,134,Ehatokpe
1629,134,Awume Icho
1630,134,Idekpa
1631,134,Onyagede-Ehaje (Alle)
1632,134,Onyagede Icho (Ogoli)
1633,136,Okpoga South
1634,136,Ichama II
1635,136,Ojoga
1636,136,Okpoga West
1637,136,Ojigo
1638,136,Eke
1639,136,Okpaile/Ingle
1640,136,Okpoga Central
1641,136,Okonobo
1642,136,Amejo
1643,136,Ugbokolo
1644,136,Okpoga North
1645,137,Allan
1646,137,Otobi
1647,137,Ugboju-Ehaje
1648,137,Ewulo
1649,137,Okete
1650,137,Otukpo Town East
1651,137,Otukpo Town West
1652,137,Otukpo Town Central
1653,137,Entekpa
1654,137,Adoka-Haje
1655,137,Adoka-Icho
1656,137,Ugboju-Icho
1657,137,Ugboju-Otahe
1658,138,Mbaigba
1659,138,Shitile
1660,138,Tongov
1661,138,Mbaajir Akaa
1662,138,Mbachaver Ikyondo
1663,138,Mbaikyo/Mbayia
1664,138,Mbaikyaa
1665,138,Mbakwakem
1666,138,Mbaayo
1667,138,Mbanyagber
1668,139,Tsaav
1669,139,Lumbuv
1670,139,Aterayange
1671,139,Azendeshi
1672,139,Ityuluv
1673,139,Kendev
1674,139,Mbayenge
1675,139,Uyam
1676,139,Kundav
1677,139,Ugbaam
1678,139,Borikyo
1679,139,Mbatian
1680,139,Mbazun
1681,140,Ikyov
1682,140,Mbayegh
1683,140,Utange
1684,140,Mbagwaza
1685,140,Mbagba
1686,140,Atikyese
1687,140,Lessel
1688,140,Mbakuha
1689,140,Mbaanyam
1690,140,Mbaaka
1691,140,Mbagwe
1692,141,Mbanyumangbagh
1693,141,Mbatyough
1694,141,Mbayongo
1695,141,Mbagbera
1696,141,Vandeikya Township
1697,141,Mbakaange
1698,141,Ningev
1699,141,Mbakyaha
1700,141,Mbadede
1701,141,Mbagbam
1702,141,Mbajor
1703,141,Tsambe
1704,129,Liev II
1705,129,Mbayoo
1706,129,Adikpo Metropolis
1707,129,Tondov I
1708,129,Moon
1709,129,Mbaikyor
1710,129,Mbaketsa
1711,129,Mbadura
1712,129,Tondov I
1713,129,Yaav
1714,129,tondov II
1715,129,Usar
1716,129,Mbagba/Mbaikyan
1717,129,Liev  I
1718,129,Kumakwagh
1719,143,Ngulde
1720,143,Ngohi
1721,143,Zadawa / Hausari
1722,143,Askira East
1723,143,Mussa
1724,143,Wamdeo / Giwi
1725,143,Chul / Rumirgo
1726,143,Uba
1727,143,Husara / Tampul
1728,143,Dille / Huyum
1729,143,Lassa
1730,143,Kopa / Multhafu
1731,143,Uda / Uvu
1732,145,Zara
1733,145,Balbaya
1734,145,Limanti
1735,145,Fikayel
1736,145,Wuyo
1737,145,Jara Dali
1738,145,Jara Gol
1739,145,Gamadadi
1740,145,Briyel
1741,145,Teli
1742,146,Buratai
1743,146,Dadin Kowa
1744,146,Garubula
1745,146,Gur
1746,146,Miringa
1747,146,Zarawuyaku
1748,146,Dugja
1749,146,Kenken
1750,146,Sulumthla
1751,146,Yawi
1752,146,Mandara Girau
1753,147,Gatamarwa
1754,147,Mbalala
1755,147,Shikarkir
1756,147,Pemi
1757,147,Kautikari
1758,147,Kuburmbula
1759,147,Korongilim
1760,147,Mboa Kura
1761,147,Chibok Garu
1762,147,Chibok Wuntaku
1763,147,Chibok Likama
1764,148,Mulgwai / Kopchi
1765,148,Bego/Yerwa/Ngurna
1766,148,Gumsuri/Misakurbudu
1767,148,Azur/Multe/Forfor
1768,148,Damboa
1769,148,Nguda / Wuyaram
1770,148,Kafa / Mafi
1771,148,Ajign (B)
1772,148,Ajign (A)
1773,148,Wawa / Korede
1774,149,Mudu / Kaza
1775,149,Muliye / Jemuri
1776,149,Magarta / Sheffri
1777,149,Sogoma / Afuye
1778,149,Mallam Maja
1779,149,Gajibo
1780,149,Ngudoram
1781,149,Dikwa
1782,149,Boboshe
1783,149,Ufaye / Gujile
1784,150,Gazabure
1785,150,Felo
1786,150,Kingowa
1787,150,Gubio Town I
1788,150,Gubio Town II
1789,150,Ardimini
1790,150,Gamowo
1791,150,Dabira
1792,150,Ngetra
1793,150,Zowo
1794,151,Gudumbali West
1795,151,Moduri
1796,151,Aduwa
1797,151,Gudumbali East
1798,151,Guworam
1799,151,Kingarwa
1800,151,Mairari
1801,151,Guzamala West
1802,151,Guzamala East
1803,151,Wamiri
1804,152,Kirawa/Jimini
1805,152,Ashigashiya
1806,152,Gavva / Agapalwa
1807,152,Johode/Chikide/Kughum
1808,152,Kurana Bassa/Ngoshe - Sama'a
1809,152,Hambagda/ Liman Kara/ New Settlement
1810,152,Bita / Izge
1811,152,Pulka/Bokko
1812,152,Ngoshe
1813,152,Guduf Nagadiyo
1814,152,Gwoza Town Gadamayo
1815,152,Gwoza Wakane / Bulabulin
1816,152,Dure / Wala / Warabe
1817,153,Kida
1818,153,Sakwa/Hema
1819,153,Bilingwi
1820,153,Hizhi
1821,153,Marama/Kidang
1822,153,Dzar/ Vinadum/ Birni/ Dlandi
1823,153,Kwaya-Bur/Tanga Rumta
1824,153,Pama/Whitambaya
1825,153,Gwanzang  Pusda
1826,153,Puba/Vidau/Lokoja
1827,153,Shaffa
1828,153,Kwajaffa/Hang
1829,155,Afa/Dig/Maudori
1830,155,Shettimari
1831,155,Dogoma / Jalori
1832,155,Ngamdu
1833,155,Galangi
1834,155,Karagawaru
1835,155,Wajiro / Burgumma
1836,155,Wassaram
1837,155,Dongo
1838,155,Guwo
1839,155,Tobolo
1840,155,Benisheikh
1841,155,Mainok
1842,155,Borgozo
1843,155,Marguba
1844,156,"Jilbe ""A"""
1845,156,Sigal/Karche
1846,156,"Jilbe ""B/Koma Kaudi"""
1847,156,Mada
1848,156,Kala
1849,156,Kumaga
1850,156,Jarawa/Sangaya
1851,156,"Rann ""A"""
1852,156,Moholo
1853,156,"Rann ""B/Daima"""
1854,157,Nyaleri/Sandia/Yejiwa
1855,157,Jewu / Lamboa
1856,157,Masba / Dalwa West
1857,157,Auno / Chabbol
1858,157,Sojiri/ Nguro - Nguro
1859,157,Kelumiri / Ngalbi Amari / Yale
1860,157,Kawuri
1861,157,Dalori / Wanori
1862,157,Dawa East / Malari / Kangamari
1863,157,Konduga
1864,157,Mairamri / Yeleri / Bazamri
1865,159,Kwaya Kusar
1866,159,Yimirthalang
1867,159,Kurba
1868,159,Peta
1869,159,Gusi / Billa
1870,159,Wada
1871,159,Gondi
1872,159,Guwal
1873,159,Kubuku
1874,159,Wawa
1875,160,Mujigine
1876,160,Gawa
1877,160,Ma'afa
1878,160,Anadua
1879,160,Laje
1880,160,Abbari
1881,160,Masu
1882,160,Mafa
1883,160,Koshebe
1884,160,Limanti
1885,160,Tamsu Ngamdua
1886,160,Loskuri
1887,161,Ngubala
1888,161,Ayi / yasku
1889,161,Kubti
1890,161,Ngamma
1891,161,Borno Yesu
1892,161,Kalizoram / Banoram
1893,161,Gaji Ganna I
1894,161,Ardo Ram
1895,161,Gaji Ganna  II
1896,161,Furram
1897,161,Kareram
1898,161,Hoyo / Chin Gowa
1899,161,Magumeri
1900,162,Maisandari
1901,162,Gwange  III
1902,162,Gwange  II
1903,162,Bulablin
1904,162,Gwange  I
1905,162,Gamboru Liberty
1906,162,Hausari/Zango
1907,162,Limanti
1908,162,Fezzan
1909,162,Bolori II
1910,162,Bolori I
1911,162,Lamisula/Jabba Mari
1912,162,Mafoni
1913,162,Shehuri South
1914,162,Shehuri  North
1915,163,Ala
1916,163,Alla  Lawanti
1917,163,Ngeleiwa
1918,163,Njine
1919,163,Mawulli
1920,163,Marte
1921,163,Zaga
1922,163,Borsori
1923,163,Kirenowa
1924,163,Kulli
1925,163,Musune
1926,163,Gumna
1927,163,Kabulawa
1928,164,Asaga
1929,164,Damasak
1930,164,Zanna Umorti
1931,164,Zari
1932,164,Duji
1933,164,Layi
1934,164,Gashagar
1935,164,Bogum
1936,164,Chamba
1937,164,Kareto
1938,142,Fuguwa
1939,142,Banowa
1940,142,Arege
1941,142,Jabullam
1942,142,Yau
1943,142,Yituwa
1944,142,Yawa kura
1945,142,Kudokurgu
1946,142,Mallamfatori Kessa
1947,142,Malam Kaunari
1948,144,Mbuliya / Goniri / Siraja
1949,144,Shehuri / Hausari / Mairi
1950,144,Kasugula
1951,144,Sabsabwa / Soye/ Bulongu
1952,144,Lawanti / Malam / Mastari / Abbaram
1953,144,Gulumba / Jukkuri / Batra
1954,144,Zangeri/Kash  Kash
1955,144,Dipchari / Jere / Dar-jamal / Kotembe
1956,144,Yabiri Kura/Yabiri Gana/Chongolo
1957,144,Kumshe /Nduguno
1958,144,Buduwa / Bula Chirabe
1959,144,Andara / Ajiri /Wulba
1960,144,Wulbari/Ndine/Chachile
1961,144,Marka / Malge / Amchaka
1962,168,Buma
1963,168,Gasi / Salifawa
1964,168,Walama
1965,168,Shani
1966,168,Kwaba
1967,168,Bargu / Burashika
1968,168,Kubo
1969,168,Kombo
1970,168,Gora
1971,168,Gwalasho
1972,168,Gwaskara
1973,167,Miye
1974,167,Maiwa
1975,167,Kurnawa
1976,167,Gajiram
1977,167,Sabsabuwa
1978,167,Sugundure
1979,167,Alarge
1980,167,Jigalta
1981,167,Badu
1982,167,Damaram
1983,167,Kuda
1984,167,Gadai
1985,154,Alau
1986,154,Bale Galtimari
1987,154,Mairi
1988,154,Maimusari
1989,154,Mashamari
1990,154,Dusuman
1991,154,Old Maiduguri
1992,154,Gomari
1993,154,Dala lawanti
1994,154,Ngudaa/Addamari
1995,154,Gongulong
1996,154,Tuba
1997,166,Wurge
1998,166,Sagir
1999,166,Wulgo
2000,166,Ndufu
2001,166,Logumane
2002,166,Ngala Ward
2003,166,Old Gamboru 'A'
2004,166,Gamboru 'B'
2005,166,Gamboru 'C'
2006,166,Fuye
2007,166,Warshele
2008,166,Tunokalia
2009,158,Alagarno
2010,158,Doro / Duguri
2011,158,Kukawa
2012,158,Kauwa
2013,158,Kekeno
2014,158,Yoyo
2015,158,Moduari / Barwari
2016,158,Bundur
2017,158,Dogoshi
2018,158,Baga
2019,165,Sure
2020,165,Yele
2021,165,Zulum
2022,165,Mintar
2023,165,Damakuli
2024,165,Mofio
2025,165,Kaguram
2026,165,Mandala
2027,165,Wulo
2028,165,Monguno
2029,165,Ngurno
2030,165,Kumalia
2031,169,Imabana II
2032,169,Imabana I
2033,169,Ekureku I
2034,169,Ediba
2035,169,Adadama
2036,169,Ekureku II
2037,169,Itigidi
2038,169,Afafanyi/Igonigoni
2039,169,Usumutong
2040,169,Ebom
2041,170,Iko
2042,170,Ikpai
2043,170,Eku
2044,170,Uyanga
2045,170,Akamkpa Urban
2046,170,Mbarakom
2047,170,Awi
2048,170,Oban
2049,170,Ojuk South
2050,170,Ojuk North
2051,171,Ikang Central
2052,171,Idundu/Anyanganse
2053,171,Atimbo West
2054,171,Atimbo East
2055,171,Eneyo
2056,171,Ikot Edem Odo
2057,171,Ikang South
2058,171,Ikot Nakanda
2059,171,Ikot Eyo
2060,171,Ikang North
2061,173,Afrike Okpeche
2062,173,Afrike Ochagbe
2063,173,Ukpah
2064,173,Ugboro
2065,173,Gakem
2066,173,Beten
2067,173,Otukpuru
2068,173,Abuochiche
2069,173,Nyanya
2070,173,Ibiaragidi
2071,174,Agwagune/Okurike
2072,174,Adim
2073,174,Abayong
2074,174,Erei South
2075,174,Erei North
2076,174,Ikun/Etono
2077,174,Biakpan
2078,174,Akpet/Abini
2079,174,Ehom
2080,174,Umon North
2081,174,Umon South
2082,175,Kakwagom/Bawop
2083,175,Buda
2084,175,Ogep/Osokom
2085,175,Ekpashi
2086,175,Boje
2087,175,Abo
2088,175,Oku/Borum/Njua
2089,175,Bunyia/Okubuchi
2090,175,Buentsebe
2091,175,Beebo/Bumaji
2092,175,Alankwu
2093,178,Bendeghe Ekiem
2094,178,Abia
2095,178,Etomi
2096,178,Agbokim
2097,178,Effraya
2098,178,Ajassor
2099,178,Itaka
2100,178,Abijang
2101,178,Mkpot/Ayuk Aba
2102,178,Nsofang
2103,179,Nnam
2104,179,Nta/Nselle
2105,179,Abanyum
2106,179,Ofutop II
2107,179,Nde
2108,179,Ofutop I
2109,179,Olulumo
2110,179,Akparabong
2111,179,Ikom Urban II
2112,179,Ikom Urban I
2113,179,Yala/Nkum
2114,180,Becheve
2115,180,Utanga
2116,180,Bendi II
2117,180,Bishiri North
2118,180,Bishiri South
2119,180,Bendi I
2120,180,Bisu
2121,180,Bebi
2122,180,Busi
2123,180,Basang
2124,181,Osopong I
2125,181,Ofumbongha/Yala
2126,181,Obubra Urban
2127,181,Ofodua
2128,181,Ovonum
2129,181,Ochon
2130,181,Apiapum
2131,181,Ofat
2132,181,Iyamoyong
2133,181,Ababene
2134,181,Osopong II
2135,183,Ito/idere/Ukwa
2136,183,Eniong
2137,183,Eki
2138,183,Obomitiat/Mbiabo/Ediong
2139,183,Odot
2140,183,Oniman-Kiong
2141,183,Odukpani Central
2142,183,Adiabo/Efut
2143,183,Creek Town I
2144,183,Ikoneto
2145,183,Creek Town II
2146,183,Ekori/Anaku
2147,183,Akamkpa
2148,184,Ekajuk I
2149,184,Nkum Irede
2150,184,Ekajuk II
2151,184,Nkum Iborr
2152,184,Ogoja Urban I
2153,184,Ogoja Urban ii
2154,184,Mbube West II
2155,184,Mbube West I
2156,184,Mbube East I
2157,184,Mbube East II
2158,185,Mkpani/Agoi
2159,185,Idomi
2160,185,Assiga
2161,185,Ajere
2162,185,Ntan
2163,185,Inyima
2164,185,Abanakpai
2165,185,Afrekpe/Ekpenti
2166,185,Nkpolo/Ukpawen
2167,185,Ijiman
2168,185,Ikpakapit
2169,185,Biko biko
2170,185,Ijom
2171,186,Okuku
2172,186,Okpoma
2173,186,Ntrigom/Mfuma
2174,186,Yache
2175,186,Yahe
2176,186,Ijiraga
2177,186,Wanakom
2178,186,Wanikade
2179,186,Echumofana
2180,186,Wanihem
2181,186,Gabu
2182,182,Obudu Urban I
2183,182,Ipong
2184,182,Obudu Urban II
2185,182,Begiading
2186,182,Angiaba / Begiaka
2187,182,Utugwang South
2188,182,Utugwang Central
2189,182,Utugwang North
2190,182,Ukpe
2191,182,Alege/Ubang
2192,176,Ten
2193,176,Eigth
2194,176,Nine
2195,176,Seven
2196,176,Six
2197,176,Five
2198,176,One
2199,176,Four
2200,176,Two
2201,176,Three
2202,177,One (1)
2203,177,Two (2)
2204,177,Three (3)
2205,177,Four (4)
2206,177,Eight (8)
2207,177,Eleven (11)
2208,177,Twelve (12)
2209,177,Five (5)
2210,177,Six (6)
2211,177,Seven (7)
2212,177,Ten (10)
2213,177,Nine (9)
2214,172,Abana
2215,172,Akpankanya
2216,172,Atai Ema
2217,172,Ekpot Abia
2218,172,Odiong
2219,172,Ambai Ekpa
2220,172,Efut Inwang
2221,172,Archibong
2222,172,Akwa
2223,172,Amoto
2224,187,Ezi
2225,187,Issele - Azagba
2226,187,Onicha - Olona
2227,187,Obior
2228,187,Onicha Ugbo
2229,187,Issele Uku I
2230,187,Issele uku II
2231,187,Obomkpa
2232,187,Idumuje - Unor
2233,187,Ukwu - Nzu
2234,188,Ubulu Okiti
2235,188,Ogwashi - Uku Village
2236,188,Ubulu - Uku I
2237,188,Ubulu - Uku II
2238,188,Ogwashi - Uku II
2239,188,Ogwashi - Uku I
2240,188,Ejeme
2241,188,Ubulu - Unor
2242,188,Nsukwa
2243,188,Isheagu-Ewulu
2244,188,Aba - Unor
2245,189,Bomadi
2246,189,Kpakiama
2247,189,Esanma
2248,189,Ogriagbene
2249,189,Kolafiogbene/Ekametagbene
2250,189,Ogbeinama/Okoloba
2251,189,Akugbene I
2252,189,Akugbene II
2253,189,Akugbene III
2254,189,Ogo - Eze
2255,190,Obotebe
2256,190,Ogulagha
2257,190,Ngbilebiri II
2258,190,Ngbilebiri I
2259,190,Bulou - Ndoro
2260,190,Ojobo
2261,190,Seimbiri
2262,190,Tuomo
2263,190,Torugbene
2264,190,Tamigbe
2265,190,Ogbolubiri
2266,192,Jesse II
2267,192,Jesse IV
2268,192,Jesse III
2269,192,Jesse I
2270,192,Mosogar II
2271,192,Mosogar I
2272,192,Oghara I
2273,192,Oghara IV
2274,192,Oghara V
2275,192,Oghara II
2276,192,Oghara III
2277,191,Abraka I
2278,191,Abraka II
2279,191,Abraka III
2280,191,Agbon II
2281,191,Agbon IV
2282,191,Agbon VIII
2283,191,Agbon III
2284,191,Agbon VII
2285,191,Agbon VI
2286,191,Agbon V
2287,191,Agbon I
2288,193,Owa IV
2289,193,Owa III
2290,193,Owa V
2291,193,Owa VI
2292,193,Owa II
2293,193,Owa I
2294,193,Idumuesah
2295,193,Ute - Okpu
2296,193,Otolokpo
2297,193,Ute - Ogbeje
2298,193,Igbodo
2299,193,Mbiri
2300,193,Akumazi
2301,193,Umunede
2302,194,Ekuku - Agbor
2303,194,Abavo I
2304,194,Abavo III
2305,194,Abavo II
2306,194,Boji - Boji III
2307,194,Boji - Boji II
2308,194,Boji - Boji I
2309,194,Ihuozomor (Ozanogogo Alisimie)
2310,194,Agbor Town I
2311,194,Ihuiyase II
2312,194,Agbor Town II
